#TimeStamp;Bot;Pod;OutputStation
28.11;2;7;4
28.15;6;26;2
33.38;12;67;1
35.78;9;99;0
38.15;2;7;4
45.95;9;99;0
46.61;3;93;2
47.92;2;7;4
56.37;9;99;0
56.42;3;93;2
57.23;15;111;3
58.11;2;7;4
66.42;9;99;0
66.42;3;93;2
68.13;2;7;4
76.47;3;93;2
76.69;9;99;0
76.73;17;4;3
77.39;11;70;1
78.2;4;31;4
86.69;3;93;2
86.73;10;190;0
86.99;17;4;3
87.61;11;70;1
88.33;4;31;4
96.61;3;93;2
96.83;10;190;0
97.06;17;4;3
97.78;11;70;1
98.57;4;31;4
106.78;16;34;2
106.99;10;190;0
107.16;17;4;3
108.15;11;70;1
108.82;19;168;4
116.82;16;34;2
117.2;10;190;0
117.36;17;4;3
118.11;7;60;1
118.99;19;168;4
126.88;16;34;2
127.27;10;190;0
127.78;17;4;3
128.36;7;60;1
129.03;19;168;4
137.28;16;34;2
137.36;10;190;0
138.23;5;12;3
138.81;18;8;1
139.36;19;168;4
147.36;16;34;2
147.5;13;136;0
148.65;5;12;3
149.02;18;8;1
149.35;8;170;4
157.5;13;136;0
157.5;16;34;2
158.7;5;12;3
159.07;18;8;1
159.45;8;170;4
167.54;13;136;0
167.54;1;166;2
168.79;5;12;3
169.31;18;8;1
169.52;8;170;4
177.63;13;136;0
177.63;1;166;2
178.92;5;12;3
179.39;12;69;1
179.52;8;170;4
187.36;13;136;0
187.68;1;166;2
188.96;5;12;3
189.52;12;69;1
189.57;2;50;4
197.71;13;136;0
197.88;1;166;2
199.38;0;56;3
199.57;11;13;1
199.61;2;50;4
207.88;14;43;0
207.92;6;2;2
209.57;0;56;3
209.61;11;13;1
209.8;4;196;4
217.92;14;43;0
218.14;6;2;2
219.47;0;56;3
219.71;11;13;1
219.85;4;196;4
228.1;14;43;0
228.21;3;77;2
229.61;0;56;3
229.76;11;13;1
229.89;4;196;4
238.21;14;43;0
238.25;16;67;2
239.76;15;146;3
239.8;7;131;1
239.94;4;196;4
248.28;9;73;0
248.4;16;67;2
249.8;15;146;3
249.85;7;131;1
249.85;4;196;4
258.4;9;73;0
258.4;16;67;2
259.85;7;131;1
259.85;15;146;3
260;4;196;4
268.38;9;73;0
268.38;16;67;2
269.97;7;131;1
270.02;17;177;3
270.06;19;74;4
278.51;10;124;0
278.51;16;67;2
280;7;131;1
280.04;17;177;3
280.13;19;74;4
288.82;10;124;0
288.82;1;35;2
289.71;18;41;1
290.04;17;177;3
290.54;19;74;4
298.94;13;65;0
298.94;1;35;2
300.04;18;41;1
300.09;17;177;3
300.57;2;84;4
309.11;1;35;2
309.15;13;65;0
310.09;18;41;1
310.09;17;177;3
310.64;2;84;4
319.12;1;35;2
319.21;13;65;0
320.1;18;41;1
320.1;5;193;3
320.73;8;161;4
328.97;1;35;2
329.31;13;65;0
330.1;18;41;1
330.1;5;193;3
330.77;8;161;4
339.16;3;88;2
339.39;13;65;0
340.15;18;41;1
340.15;5;193;3
341.13;8;161;4
349.25;3;88;2
349.81;13;65;0
350.24;5;193;3
350.44;12;78;1
351.18;8;161;4
359.69;3;88;2
360.19;9;172;0
360.29;5;193;3
360.63;12;78;1
361.1;4;137;4
369.74;3;88;2
370.24;9;172;0
370.44;15;32;3
370.73;12;78;1
371.31;4;137;4
379.91;6;155;2
380.25;9;172;0
380.48;15;32;3
380.86;12;78;1
381.35;4;137;4
390;6;155;2
390.15;9;172;0
390.5;15;32;3
391.1;12;78;1
391.1;4;137;4
400.04;9;172;0
400.04;6;155;2
400.54;0;8;3
401.29;11;110;1
401.29;4;137;4
410.42;9;172;0
410.42;6;155;2
410.65;0;8;3
411.29;4;137;4
411.4;11;110;1
420.47;14;101;0
420.47;16;86;2
420.56;17;29;3
421.4;19;176;4
421.55;11;110;1
430.56;14;101;0
430.56;16;86;2
430.83;17;29;3
431.44;2;178;4
431.59;11;110;1
440.61;14;101;0
440.61;16;86;2
440.61;17;29;3
441.59;2;178;4
441.63;11;110;1
451.01;10;11;0
451.01;16;86;2
451.01;17;29;3
451.48;2;178;4
451.68;7;150;1
461.03;16;86;2
461.07;10;11;0
461.07;17;29;3
461.32;8;25;4
461.99;7;150;1
470.72;1;73;2
471.2;10;11;0
471.25;5;109;3
471.63;8;25;4
472.06;18;23;1
481.07;3;143;2
481.11;13;104;0
481.63;5;109;3
481.74;18;23;1
482.7;4;141;4
491.11;3;143;2
491.25;13;104;0
491.29;5;109;3
491.89;18;23;1
492.85;4;141;4
501.25;6;188;2
501.29;13;104;0
501.68;5;109;3
502.11;18;23;1
503.19;4;141;4
511.21;6;188;2
511.44;13;104;0
511.72;5;109;3
512.28;18;23;1
513.27;4;141;4
521.29;6;188;2
521.64;13;104;0
521.77;15;85;3
522.35;18;23;1
523.31;19;59;4
531.39;6;188;2
531.68;9;139;0
532.14;15;85;3
532.32;12;156;1
533.73;19;59;4
541.65;9;139;0
541.65;6;188;2
542.07;15;85;3
542.4;12;156;1
543.77;19;59;4
551.7;9;139;0
551.7;6;188;2
552.19;15;85;3
552.72;12;156;1
554.15;2;165;4
561.74;9;139;0
561.74;16;117;2
562.29;0;10;3
562.88;12;156;1
564.2;2;165;4
571.8;9;139;0
571.92;16;117;2
572.54;0;10;3
573.3;12;156;1
574.53;2;165;4
581.59;14;166;0
582.09;16;117;2
582.46;0;10;3
583.17;11;101;1
584.58;2;165;4
591.92;10;70;0
592.13;1;20;2
592.6;0;10;3
593.46;11;101;1
594.66;2;165;4
602.13;13;195;0
602.18;1;20;2
603;0;10;3
603.2;7;181;1
605.1;8;133;4
612.18;13;195;0
612.47;1;20;2
613.05;0;10;3
613.56;7;181;1
615.14;8;133;4
622.05;13;195;0
622.56;3;77;2
623.3;17;52;3
623.86;18;121;1
625.18;8;133;4
632.47;13;195;0
632.93;3;77;2
633.44;17;52;3
633.9;18;121;1
635.1;8;133;4
642.52;13;195;0
642.98;3;77;2
643.4;17;52;3
643.91;18;121;1
645.26;8;133;4
653.4;3;77;2
653.4;17;52;3
654.03;18;121;1
655.28;8;133;4
663.29;6;105;2
663.29;17;52;3
663.87;14;143;0
664.35;18;121;1
665.32;4;108;4
673.51;6;105;2
673.51;15;148;3
674.42;18;121;1
675.36;4;108;4
683.61;6;105;2
683.61;15;148;3
684.28;12;5;1
685.41;4;108;4
687.96;9;87;0
693.64;6;105;2
693.64;15;148;3
694.46;12;5;1
695.22;4;108;4
698.08;9;87;0
703.3;15;148;3
703.69;16;134;2
704.56;12;5;1
705.27;4;108;4
708.13;9;87;0
713.55;15;148;3
713.88;16;134;2
714.56;12;5;1
715.46;4;108;4
718.46;9;87;0
723.69;15;148;3
724.05;16;134;2
724.52;12;5;1
725.47;19;94;4
728.21;9;87;0
733.93;5;21;3
734.47;16;134;2
734.71;11;173;1
735.54;19;94;4
738.5;10;63;0
743.97;5;21;3
744.55;16;134;2
744.76;11;173;1
745.68;19;94;4
748.5;10;63;0
754.26;5;21;3
754.76;11;173;1
754.76;16;134;2
756.13;2;119;4
758.55;10;63;0
764.43;5;21;3
764.74;11;173;1
764.8;1;101;2
766.47;2;119;4
768.27;10;63;0
774.47;5;21;3
774.8;11;173;1
775.22;3;68;2
776.3;2;119;4
778.67;10;63;0
784.69;0;64;3
785.13;7;150;1
785.32;3;68;2
786.49;2;119;4
788.94;10;63;0
794.83;0;64;3
795.32;7;150;1
795.32;3;68;2
796.5;2;119;4
799.37;13;9;0
804.59;0;64;3
805.39;18;6;1
805.39;6;153;2
806.55;2;119;4
809.55;13;9;0
814.6;0;64;3
815.43;18;6;1
815.43;6;153;2
816.56;8;165;4
819.51;13;9;0
824.9;0;64;3
825.78;18;6;1
825.78;6;153;2
826.63;4;112;4
829.52;14;3;0
834.96;0;64;3
835.57;18;6;1
835.57;6;153;2
836.7;4;112;4
839.59;14;3;0
845.29;17;25;3
845.76;12;46;1
845.76;6;153;2
846.76;4;112;4
849.65;14;3;0
855.34;17;25;3
855.82;12;46;1
855.82;6;153;2
856.81;4;112;4
859.78;14;3;0
865.38;17;25;3
865.82;1;184;2
865.92;12;46;1
866.67;19;144;4
869.83;14;3;0
875.43;17;25;3
875.92;1;184;2
876.01;11;48;1
876.91;19;144;4
879.68;9;142;0
885.85;15;16;3
885.96;1;184;2
886.17;11;48;1
889.91;9;142;0
895.98;1;184;2
895.98;15;16;3
896.43;11;48;1
900;9;142;0
904.88;8;159;4
905.76;15;16;3
906.12;1;184;2
906.48;11;48;1
910.07;10;69;0
915.16;8;159;4
916.12;5;194;3
916.23;16;39;2
916.9;11;48;1
920.43;13;97;0
925.24;8;159;4
926.19;16;39;2
926.19;5;194;3
927.25;11;48;1
930.48;13;97;0
935.29;8;159;4
936.34;16;39;2
936.34;5;194;3
937.6;7;149;1
940.6;13;97;0
945.4;8;159;4
946.39;16;39;2
946.39;5;194;3
947.73;7;149;1
950.74;13;97;0
955.48;2;115;4
956.41;16;39;2
956.41;5;194;3
957.77;7;149;1
960.57;13;97;0
965.57;2;115;4
966.25;16;39;2
966.46;5;194;3
967.72;7;149;1
970.76;13;97;0
975.78;2;115;4
976.46;3;38;2
976.46;17;163;3
977.7;7;149;1
980.81;14;147;0
986.08;2;115;4
986.71;3;38;2
986.88;17;163;3
987.78;7;149;1
990.89;14;147;0
996.03;2;115;4
996.88;3;38;2
996.92;17;163;3
997.99;18;191;1
1000.99;14;147;0
1006.13;2;115;4
1006.95;3;38;2
1006.95;17;163;3
1008.03;18;191;1
1011.03;14;147;0
1016.55;19;174;4
1017.03;17;163;3
1017.11;3;38;2
1018.08;18;191;1
1021.08;14;147;0
1026.59;19;174;4
1027.09;17;163;3
1027.28;3;38;2
1028.18;12;9;1
1031.5;9;46;0
1036.64;19;174;4
1037.1;0;73;3
1037.32;6;91;2
1038.5;11;82;1
1041.54;9;46;0
