#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;200;0;0;0;0;0;0.25
59.86;0;200;0;57.9;0;59.86;0;0.26
119.97;0;200;0;97.64;0;115.86;0;0.32
179.65;0;200;0;128.14;0;165.71;0;0.38
239.8;0;200;0;149.97;0;218.13;0;0.34
299.96;0;200;0;165.1;0;270.07;0;0.33
359.91;0;200;0;181.09;0;306.11;0;0.32
419.93;0;200;0;199.45;0;350.26;0;0.3
479.97;0;200;0;191.47;0;378.1;0;0.34
539.82;0;200;0;208.53;0;400.18;0;0.4
599.96;0;200;0;232.83;0;431.39;0;0.41
659.99;0;200;0;220.03;0;447.31;0;0.46
719.87;0;200;0;234.67;0;506.96;0;0.44
779.74;0;200;0;238.61;0;549.21;0;0.41
839.8;0;200;0;248.5;0;564.79;0;0.47
900;200;200;0;239.81;0;567.66;0;0.44
959.96;200;200;0;230.71;0;595.86;0;0.47
1019.98;200;200;0;222.68;0;680.52;0;0.46
1079.97;200;200;0;250.4;0;731.65;0;0.52
1139.68;200;200;0;252.58;0;760.65;0;0.51
1199.81;200;200;0;254.58;0;721.3;0;0.57
